coop 	       2	       1.0	       1	       0	       3	       1499	       1787400
condo	       5	       2.5	       0	       0	       3	       2297	       3382200
condo	       3	       1.5	       1	       0	       2	       1833	       2671800
coop 	       1	       1.0	       0	       0	       4	       942	       1321200
coop 	       2	       1.0	       1	       0	       5	       1488	       2104800
condo	       5	       3.0	       0	       0	       4	       2438	       3586800
coop 	       2	       1.0	       1	       0	       5	       1489	       2057400
coop 	       1	       1.0	       0	       0	       3	       947	       1156200
condo	       6	       3.0	       0	       0	       4	       2688	       3988800
coop 	       2	       1.0	       1	       0	       5	       1429	       1973400
coop 	       2	       1.0	       1	       0	       3	       1420	       1740000
condo	       3	       1.5	       1	       1	       3	       2080	       3120000
condo	       2	       1.0	       1	       0	       3	       1450	       2430000
coop 	       1	       1.0	       0	       0	       4	       988	       1360800
condo	       6	       4.0	       0	       0	       3	       2931	       4038600
coop 	       2	       1.0	       1	       0	       4	       1446	       1935600
condo	       2	       1.0	       1	       0	       3	       1400	       2364000
condo	       4	       3.0	       1	       1	       4	       2681	       3816600
coop 	       1	       1.0	       0	       0	       2	       972	       1063200
condo	       1	       1.0	       0	       0	       2	       913	       1651800
condo	       4	       2.0	       1	       0	       3	       2164	       3218400
coop 	       4	       2.0	       1	       1	       3	       2464	       2954400
coop 	       6	       5.0	       1	       1	       3	       3660	       4092000
condo	       2	       1.0	       1	       0	       5	       1455	       2661000
coop 	       4	       2.0	       1	       1	       3	       2411	       2862600
condo	       1	       1.0	       0	       0	       2	       993	       1771800
coop 	       5	       4.0	       0	       0	       4	       2722	       3313200
coop 	       2	       1.0	       1	       0	       4	       1416	       1869600
coop 	       3	       2.0	       1	       1	       3	       2214	       2576400
condo	       1	       1.0	       0	       0	       5	       966	       2103600
coop 	       1	       1.0	       0	       0	       2	       958	       1090800
condo	       2	       1.0	       1	       0	       3	       1467	       2440200
coop 	       6	       4.0	       1	       1	       4	       3424	       4034400
condo	       6	       3.0	       0	       0	       5	       2742	       4153200
coop 	       6	       3.0	       0	       0	       2	       2729	       3209400
condo	       4	       2.0	       1	       1	       3	       2477	       3502200
condo	       2	       1.0	       1	       0	       3	       1453	       2431800
coop 	       2	       1.0	       1	       0	       3	       1409	       1757400
coop 	       1	       1.0	       0	       0	       4	       941	       1356600
coop 	       2	       1.0	       1	       0	       2	       1495	       1713000
condo	       4	       3.0	       1	       1	       3	       2660	       3720000
condo	       5	       2.5	       0	       0	       2	       2325	       3267000
condo	       3	       1.5	       1	       0	       2	       1840	       2772000
coop 	       1	       1.0	       0	       0	       3	       920	       1236000
condo	       6	       4.0	       0	       0	       2	       2931	       3870600
condo	       1	       1.0	       0	       0	       5	       963	       2041800
coop 	       2	       1.0	       1	       0	       4	       1416	       1905600
coop 	       1	       1.0	       0	       0	       3	       912	       1159200
condo	       1	       1.0	       0	       0	       3	       905	       1803000
condo	       2	       1.0	       1	       0	       3	       1476	       2397600
condo	       2	       1.0	       1	       0	       5	       1466	       2655600
condo	       5	       2.5	       0	       0	       5	       2344	       3650400
coop 	       7	       5.0	       2	       1	       4	       4230	       4926000
condo	       2	       1.0	       1	       0	       3	       1475	       2385000
coop 	       2	       1.0	       1	       0	       2	       1464	       1706400
condo	       2	       1.0	       1	       0	       2	       1443	       2329800
coop 	       3	       2.0	       1	       0	       3	       1909	       2321400
condo	       7	       3.5	       2	       1	       3	       3809	       5093400
coop 	       3	       1.5	       1	       0	       4	       1842	       2353200
condo	       1	       1.0	       0	       0	       4	       937	       1942200
condo	       1	       1.0	       0	       0	       2	       952	       1663200
coop 	       2	       1.0	       1	       0	       4	       1449	       1949400
condo	       2	       1.0	       1	       0	       4	       1409	       2477400
condo	       4	       3.0	       1	       0	       4	       2498	       3598800
coop 	       3	       1.5	       1	       0	       2	       1836	       2133600
condo	       4	       3.0	       1	       0	       3	       2452	       3415200
condo	       1	       1.0	       0	       0	       3	       932	       1819200
condo	       1	       1.0	       0	       0	       4	       910	       1950000
coop 	       1	       1.0	       0	       0	       4	       957	       1306200
condo	       1	       1.0	       0	       0	       4	       906	       1863600
condo	       3	       1.5	       1	       0	       4	       1841	       2964600
condo	       2	       1.0	       1	       0	       5	       1489	       2705400
condo	       4	       2.0	       1	       1	       2	       2430	       3402000
coop 	       1	       1.0	       0	       0	       3	       917	       1162200
coop 	       7	       6.0	       2	       1	       3	       4499	       4919400
condo	       6	       3.0	       0	       0	       4	       2744	       4034400
condo	       3	       2.0	       1	       1	       4	       2164	       3278400
coop 	       2	       1.0	       1	       0	       3	       1468	       1828800
coop 	       3	       1.5	       1	       1	       2	       2109	       2333400
condo	       4	       2.0	       1	       0	       4	       2248	       3388800
coop 	       3	       1.5	       1	       0	       3	       1815	       2169000
coop 	       5	       2.5	       1	       0	       3	       2578	       3142800
condo	       2	       1.0	       1	       0	       5	       1414	       2660400
condo	       3	       2.0	       1	       0	       3	       1987	       2968200
condo	       1	       1.0	       0	       0	       2	       932	       1627200
condo	       1	       1.0	       0	       0	       4	       984	       1898400
condo	       4	       3.0	       1	       0	       4	       2436	       3609600
condo	       2	       1.0	       1	       0	       4	       1477	       2542200
condo	       2	       1.0	       1	       0	       5	       1420	       2604000
condo	       1	       1.0	       0	       0	       4	       989	       1901400
